protein,n_poses,A_native,C_rerank,D_minimize,B_full,oracle_raw,oracle_min,B_full_pb_valid
7MFP_Z7P,30,1.256989197885169,1.4577596340275034,0.9364334135431094,1.2052983224081912,1.256989197885169,0.9364334135431094,True
6YYO_Q1K,30,7.302383388715596,6.931681141609686,7.186509508685079,6.8632632008166645,0.8045202637204624,0.8237995786533723,True
7R59_I5F,30,0.4287373061588035,0.4126962684590206,0.3511716542792581,0.3512581266511303,0.3716759113487489,0.3510746611367838,True
7O1T_5X8,30,2.5949462553201363,2.588424995397781,1.5232158598176426,1.556776011120418,2.588424995397781,1.4620513447892307,True
7K0V_VQP,30,0.5548029517878396,0.6841319739732238,0.4148484358021609,0.527327053698651,0.3888084441598462,0.3868380495278353,True
7XI7_4RI,30,1.3820277167987625,1.038983035472668,1.244820305907644,0.5622371879376177,1.038983035472668,0.5622371879376177,True
7P4C_5OV,30,1.048649476112014,0.9809302319737132,1.636885775260449,1.6368532005039418,0.9627931310125776,1.4769738341876617,True
7V43_C4O,30,3.75945743043461,10.67513868288136,3.818881386610482,11.130365691880929,1.2833844343181042,0.6468956223765923,True
7WPW_F15,30,1.2266163449290324,0.7121799144796455,1.8554368087263096,1.1406913687862856,0.5646016320744888,1.0236500430265394,True
7MYU_ZR7,30,1.0706104212083876,1.1059842024188244,1.481646109761514,1.41974780164849,1.0284994957981957,1.400503082467155,True
6YT6_PKE,30,2.085323033844846,2.085323033844846,1.9905350424348955,1.9905350424348955,1.4832604655655317,1.6450198775149658,True
7CUO_PHB,30,4.346350160997156,2.18214181940588,4.333740227563252,3.2680891162879893,2.18214181940588,3.2680891162879893,True
7E4L_MDN,30,2.3538293535334205,1.562401717086728,2.899188857824432,1.253740340829082,1.562401717086728,1.253740340829082,True
7RZL_NPO,30,23.528281076377,16.796378228475326,23.69230792371229,16.41119647420626,3.0137169429128545,3.951825261951748,True
5SD5_HWI,30,2.142037396885305,9.101454608316264,1.6842585793366067,11.683576490025468,1.8550277473526575,1.5547025425662842,True
7SIU_9ID,30,1.359676730080566,1.359676730080566,0.3584060532862946,0.3584060532862946,1.3097585543317367,0.3584060532862946,True
7FHA_ADX,30,0.8290340934775531,0.8517079302897903,0.8839656168946012,0.8839234837841934,0.7638619697883178,0.8088824414425585,True
7PGX_FMN,30,0.488117053320139,0.8866165076361389,0.6100436803504188,0.8964226084293201,0.3466878264840833,0.4950327646373686,True
7JG0_GAR,30,10.598012538023866,5.871577557276333,9.694166788160118,7.1958674176378645,5.871577557276333,4.422954631930008,True
7ZL5_IWE,30,0.3655952091542241,2.10037334207206,0.6566978072142472,0.7346025299143215,0.3655952091542241,0.4342954569334608,True
7XPO_UPG,30,18.810032454702053,19.03961523649076,18.52106762779439,19.123803136819657,3.3195659188698485,3.2394879781036043,True
7CIJ_G0C,25,1.2798641148110037,1.2798641148110037,0.9588810207240333,0.9588810207240333,1.2798641148110037,0.9588810207240333,True
6YQW_82I,30,0.3202642843312096,0.3202642843312096,0.5064432625495358,0.5064432625495358,0.2605105686217671,0.5064432625495358,True
7LJN_GTP,30,4.529794943689504,2.6187096391281157,4.075614846559964,2.151138496456586,2.5281258673669718,2.151138496456586,True
8G0V_YHT,30,0.9282243731572,0.923119156405649,0.98114530426279,0.909379608473652,0.5361837744654346,0.5856495883927659,True
7R6J_2I7,30,4.030914927047072,3.855170470821091,3.832843109628973,3.5691255160180217,3.152025690173726,2.44665592471426,True
7N6F_0I1,30,18.63816704808463,9.03566292378748,19.02794144547191,5.330618884368363,2.3623782825788084,1.480375921332666,True
7ZOC_T8E,30,0.9748567053675108,0.9748567053675108,1.1468717423205317,1.1468717423205317,0.9748567053675108,1.1468717423205317,True
7LT0_ONJ,30,1.3657429511143444,5.229943797021149,1.44869396008957,4.983921740029707,1.1619852781626223,1.2446339769854695,True
7P2I_MFU,30,3.170827228290225,3.170827228290225,3.15337722635061,3.15337722635061,1.1593784193121175,1.5043955588541196,True
7ROR_69X,30,1.1428236185618743,1.0189769990394426,0.6279544806069034,0.6247203227959579,0.8963084725695725,0.5299347426132496,True
7Q2B_M6H,30,17.966846425731852,4.460296743304568,17.836511280072866,2.951292939543616,4.460296743304568,2.951292939543616,True
7OFK_VCH,30,1.0026952093518464,0.965135963330704,0.9734609863779852,1.044189244479043,0.7712484322743965,0.3243815583977785,True
7TUO_KL9,30,11.881588609160534,3.6319555123927385,11.979728847905251,1.0734875144437717,3.6319555123927385,1.0734875144437717,True
8CNH_V6U,30,1.1090588202615763,1.4014036322202108,0.2667264336356632,0.26668662733628,1.1090588202615763,0.26668662733628,True
8EX2_Q2Q,30,0.6460227234631686,1.1980417573305582,0.3882720413278854,0.4279465966862977,0.6460227234631686,0.3856376073864804,True
6M73_FNR,30,0.6600676060193599,0.6752500731509199,0.5079921986319942,0.5991988137397272,0.3886671803700104,0.3606127433205338,True
7EBG_J0L,30,2.152977224184488,2.152977224184488,2.272702262411737,2.272702262411737,2.152977224184488,2.272702262411737,True
7A9E_R4W,30,20.55193079676457,21.309996406498996,20.488366332872907,21.54543789544939,17.117919090337274,15.285601516350829,True
7NF0_BYN,30,3.191066285445683,3.191066285445683,0.9774312216074196,0.9774312216074196,2.7185128306245443,0.9582257036779956,True
7XFA_D9J,30,2.4922296389319203,1.4355449422499846,2.566769594589144,1.6468417056337363,1.4355449422499846,1.6468417056337363,True
7CD9_FVR,30,8.1553605220831,8.1553605220831,9.79311754477386,9.79311754477386,3.162053879852604,3.8327037975030023,True
7UAW_MF6,30,17.730437057492807,14.77668241635159,16.320978431095536,14.861759612595389,14.77668241635159,14.861759612595389,True
7N7H_CTP,30,4.71516053549794,5.019026037025991,4.385972179338469,5.548063949703536,4.71516053549794,4.385972179338469,True
7PRI_7TI,30,5.02815570378444,5.151988344998463,5.035796186652116,5.15793102130108,3.329910839722289,2.7939412551089906,False
6Z2C_Q5E,30,5.632947437108815,6.759698998305495,3.887998447392061,3.3284912866041885,3.417535695497561,3.3284912866041885,True
7F5D_EUO,30,6.88676452524627,6.818248308941304,6.685216853198235,6.494221537387423,6.566232910777034,6.247998517963668,True
7VQ9_ISY,30,5.925432405378892,5.741047544469315,5.950262738556772,5.762145335723493,3.2480672219908606,1.68744155242697,True
8D5D_5DK,29,1.5981216010841772,1.5981216010841772,0.8934186464238236,0.8934186464238236,1.5981216010841772,0.8934186464238236,True
7VBU_6I4,30,27.37187874101705,27.81788535644141,27.122703476694685,26.77042702105089,2.4479363550213664,0.7844405623642581,True
7KRU_ATP,30,0.7609559522668347,0.6515624100525962,1.0774833147424543,0.7594752354262823,0.5095187887890223,0.6276453010028593,True
7OZC_G6S,30,32.01652260834435,5.319196541478328,32.22064587847751,4.83934344597746,4.888019255089428,4.81310636530609,False
7PUV_84Z,30,0.8775691470856681,1.3238143922015655,0.7524371482611246,1.2441087780683275,0.7430761507633881,0.6220857071845757,True
7RNI_60I,30,5.070532466822077,7.267342601023098,5.010705848287696,6.985427826923796,5.070532466822077,4.671945300407533,True
7T1D_E7K,30,10.924807742621162,10.924807742621162,11.303217283119515,11.303217283119515,2.89187953694072,2.910861268897009,True
8EXL_799,30,1.6078135470441914,1.4183594790336849,1.6726239885457888,1.7075072360539123,0.8245943628447223,0.3905063010714046,True
7DQL_4CL,30,11.00254495565054,22.55810797175941,11.3302369645711,22.61424554302,11.00254495565054,11.3302369645711,True
7V3N_AKG,30,3.277678024608274,5.181068839534945,3.669928544399745,5.249311832611966,3.032632869141929,3.416088916582823,True
6TW7_NZB,30,0.8259502840511276,9.354386878063297,1.319408919253958,9.59910247047195,0.8259502840511276,1.319408919253958,True
7RSV_7IQ,30,0.5136250782428754,0.456701536564089,0.3289604041522324,0.2942143291887732,0.456701536564089,0.2942143291887732,True
8AQL_PLG,10,1.1446557406050082,1.1021941913746418,1.1516479839777427,1.2163544185392676,0.4554232416115805,0.5203698463593001,True
7OEO_V9Z,30,5.82285038412782,1.587372023286444,5.593559785341308,0.4101621127676226,1.3477388118622986,0.4101621127676226,True
6XHT_V2V,29,36.268830231975805,37.58189562233312,35.65048691849227,37.11254066141255,15.274771592910588,16.043121848749497,True
7UYB_OK0,30,1.320171315984553,1.1288636717313736,1.3058685847531368,0.9826101345150136,0.9948055421911328,0.9302355563633228,True
7KQU_YOF,30,23.44874227646031,14.033681426151666,23.50392038139595,14.979984034728284,2.47302899093399,2.6510996135027214,True
7ZHP_IQY,30,0.8554773246340092,0.9567639724032718,0.5911193825653531,0.5899810674928473,0.8554773246340092,0.5898809544055222,True
7R9N_F97,30,0.5486544893734844,0.6247523057567556,0.7337994986326647,0.7252513517573091,0.5251556405240191,0.6731259526006362,True
8DP2_UMA,30,25.264655842609656,1.5680183723153145,25.178565974649864,1.744949947413848,1.5680183723153145,1.744949947413848,True
8DKO_TFB,30,3.658806903042302,4.525883689264451,3.993734936278321,4.210594589099026,3.0422421530016317,3.535762667904904,True
7KC5_BJZ,30,1.0754956754156837,0.5418723548206893,1.371321598884655,0.9537214679236165,0.4911959973756277,0.6605873348975344,True
7USH_82V,30,0.5238281419584977,0.6183928913538083,0.9287033872762936,1.6636234864341708,0.5238281419584977,0.9282738737115164,True
7NLV_UJE,30,1.2109771308445805,0.6985329974821727,1.0734388680000988,0.4097962780746183,0.5724570871835436,0.2924609807104106,True
7XJN_NSD,30,1.0785220695212716,0.9007284922032088,0.980532691958815,0.39395547125701,0.867498621196471,0.2351692652821223,True
7L00_XCJ,30,5.644297013308606,9.217158959707625,5.751241721544107,10.185787025029498,5.444955881874119,4.478864007511032,True
7LCU_XTA,30,9.002287172385838,10.958507485312088,9.234972011535612,10.4199730112722,9.002287172385838,6.102853724115361,True
7QFM_AY3,30,7.280994776848831,3.3818299006602914,7.204613928830607,2.959365135801934,3.3818299006602914,2.959365135801934,True
7ZZW_KKW,30,1.9047913301407355,1.9047913301407355,2.262645400243127,2.262645400243127,1.7425470383993893,2.1380879759971174,True
7MSR_DCA,30,1.0428034782524072,1.1382611358577852,1.5293706530687992,1.5386638956672074,1.0428034782524072,1.5293706530687992,False
7B94_ANP,30,2.0672211221206926,1.8626571406322707,2.106883153135869,1.7827647399655724,1.404148855150107,0.6885092716127897,True
7MMH_ZJY,30,1.03904990762057,1.1477703751339323,1.337292745378552,1.317210935631559,1.01506353020433,1.2921842238030976,True
7LOE_Y84,30,2.533667469750663,0.5140651302916963,2.628633831306846,0.4503386987994303,0.471044048316657,0.4503386987994303,True
7U0U_FK5,30,7.260795633182503,3.170228739602792,7.572522376467782,4.34350290405611,2.9318283897326096,2.8384440963749165,False
7QGP_DJ8,30,0.4477756963991172,1.1966063653993677,0.2277970794996535,0.2474416733581589,0.4477756963991172,0.2233014426413635,True
8G6P_API,30,37.91801814394596,22.696586510056125,37.56020576094619,23.721229426272284,6.635385779695452,7.269896595233293,True
7OMX_CNA,30,2.054912922508131,2.054912922508131,1.7240547972334397,1.7240547972334397,2.054912922508131,1.7240547972334397,True
7MY1_IPE,30,3.0950620314577586,10.029172659404306,3.157582499657429,10.607595062736888,1.3341092643729426,1.6451538117409308,True
5SB2_1K2,30,0.3888916691487919,0.3964350232593819,0.4851904234421778,0.4933416034216725,0.351618203927688,0.4319709434672658,True
7OPG_06N,30,5.015786382591414,4.969021627517519,4.964128843168653,4.881842533090834,4.916751035035872,4.861615579316472,True
8EYE_X4I,30,8.24121806735123,4.052225706941804,9.347460577271043,3.4920079301950984,3.0665486068019185,2.86442380831405,True
7CL8_TES,30,22.12422150586267,15.066970737170829,22.202702489926548,18.58236181275136,12.959061516725882,14.136410367995865,True
7UTW_NAI,30,1.0062510505923372,1.3466358505043727,1.5062524747622068,1.404481166982701,0.9143018702813638,1.2324076173195584,True
8AY3_OE3,30,0.8680936085469123,0.8680936085469123,0.6266174089506288,0.6266174089506288,0.8680936085469123,0.6266174089506288,True
6WTN_RXT,30,0.4645392818135254,0.5050844436501594,0.6763972806748617,0.6762483165614341,0.4645392818135254,0.4868855324808187,True
7KB1_WBJ,30,0.4638089237253552,1.058943407793396,0.3839989145344505,1.1349566589642406,0.4638089237253552,0.3839989145344505,True
7JXX_VP7,30,0.392856908301229,0.4393481084516022,0.5851259327700324,0.5857997890064487,0.3649396377484921,0.5758313510047877,True
7UY4_SMI,30,27.013970118710493,4.860124203016832,26.54791902325711,7.826989233575066,3.3809606558885994,3.80590618748238,True
7N4W_P4V,30,1.5897249303671277,1.589774865894781,1.7247213250930624,0.9740982241974446,1.4942206091625674,0.9740367340253494,True
7MGT_ZD4,30,12.64873801538263,11.21610628726132,11.653726763664183,9.88174268373246,9.001235832075663,8.744164360425922,True
8FO5_Y4U,30,33.96560421977954,8.782605913930771,34.65203763449348,11.806622423528443,7.738022489400673,2.007075616999256,True
7CNQ_G8X,30,21.22564100317245,3.781686199156256,20.923926601036325,2.995645310928664,3.781686199156256,2.003047944453096,True
7CNS_PMV,30,6.17874281751555,6.29729046092728,5.433001141174185,5.701417957591151,5.857335788259759,2.383387528138409,True
7WL4_JFU,30,0.3428600580583346,0.3739348586711487,1.2589136014367122,0.9976031575731906,0.3428600580583346,0.5630089423070002,True
7F51_BA7,30,1.0460220022021092,1.2635812909598003,0.9654297298000608,0.8511933749688781,0.9711213186077966,0.8488456570811062,True
7SUC_COM,30,14.589298970331448,14.3314860197997,14.904718760896785,14.824855089245991,3.159137985952136,3.3401399275650547,True
7BMI_U4B,30,2.180658900071613,1.7397963512567076,2.254610204243057,1.1829539535222182,1.7397963512567076,1.1829539535222182,True
7OSO_0V1,30,2.788790878038109,12.245385600006934,3.211145892045393,12.24114394765223,2.788790878038109,3.211145892045393,True
7POM_7VZ,30,0.905747052287378,1.0276474643130755,0.8308827676852875,0.7941367208256003,0.905747052287378,0.7293912829451439,True
7OP9_06K,30,3.49266869482609,3.5758431890572706,3.4305672405329983,3.563724440040988,3.092771072414451,3.0632650971560627,True
7ZDY_6MJ,30,4.941936663440209,3.11615849914894,4.598208754207743,2.5695515045520003,1.1643020328232545,1.4104441972784194,True
7QE4_NGA,29,65.70750852712851,25.27159501406009,66.41369224408975,26.21515227170475,2.284483542510209,1.7966352651553965,True
8AP0_PRP,30,5.894186611476522,2.936969307574794,6.082004501246429,2.3006683869732685,2.936969307574794,2.3006683869732685,True
6VTA_AKN,30,7.097350388490059,7.800818872656896,7.528688768404495,7.94364039294957,4.8088308854387884,5.888002059060441,True
7O0N_CDP,30,2.113467889890926,6.231272610117454,2.111435846906081,7.675062572331251,2.113467889890926,2.111435846906081,True
7NUT_GLP,29,6.403982457278049,5.262255347163419,6.205268229647692,5.345768154402602,3.6387697082942743,2.604895926184,False
7PK0_BYC,30,12.475991768363976,7.918964080926242,12.367903232106483,7.389782350808543,7.918964080926242,7.389782350808543,True
7PT3_3KK,30,2.3482467496064032,2.3482467496064032,2.3546424986176344,2.3546424986176344,2.3247942907404218,2.152339784806121,True
7RWS_4UR,30,3.1979164154875037,9.791166837875409,2.871496355560981,10.432087603596468,3.1979164154875037,2.871496355560981,True
6ZK5_IMH,30,1.2475799124283533,1.6919294362852195,1.2992720488189164,2.66407319709382,1.241746543339154,1.1448549832321904,True
7QHG_T3B,29,2.337899632555847,5.018617847954706,2.58493499839984,5.8168988990411945,2.337899632555847,2.58493499839984,True
7Q27_8KC,30,9.799908106566248,2.005710246129428,9.899556932928146,1.756383872457434,2.005710246129428,1.682538305995693,True
7TOM_5AD,30,10.725260714961149,13.304790969567648,11.75717764450484,16.285639726867757,6.647068050568527,8.370772408372943,True
7JY3_VUD,30,35.50477045972002,32.7255468945842,35.85482501162772,32.86951369970075,17.738300148767856,15.523936268538003,True
7Z1Q_NIO,30,1.411054040228242,2.30925102624687,1.5769287685596671,1.7661346661251205,0.9606213839663016,1.130027684026664,True
7NSW_HC4,30,17.949913360631204,15.547092161317495,16.7599105327266,15.083694141246257,14.997342967672642,14.845180835122894,True
7ODY_DGI,30,1.384985167991179,1.5002490032830722,1.4641999925379556,0.7903665523268539,0.8606682018662611,0.7903665523268539,True
7UJF_R3V,30,1.9243682372404711,4.422178877226418,2.115396286233976,4.32898936220973,1.663438684904707,2.0125415466208394,True
7X9K_8OG,30,0.9598850653854346,1.5242773637585345,1.0324826824617124,0.916422810897532,0.8690630179490244,0.5898419477566287,True
7WUY_76N,30,37.44545552691719,3.356908998915519,39.781410371353104,2.304146962977838,2.853587334157947,2.304146962977838,True
7A9H_TPP,30,2.69379811161747,2.69379811161747,1.987972731684989,1.987972731684989,2.4963791651417546,1.987972731684989,True
7ZU2_DHT,30,0.4256610561960122,0.4334853866927817,0.6127179122565289,0.6126055784613003,0.3866705180432165,0.6126055784613003,True
8HFN_XGC,30,14.39974606452894,5.260210209004643,11.76984640638951,2.33709850116906,5.260210209004643,2.33709850116906,True
7R3D_APR,30,10.424182294376326,14.182866792581502,10.545934398580652,14.2200469035697,6.200814094894673,3.625323676430683,True
7LOU_IFM,30,21.17909333522094,13.831364356707548,21.540612151816852,12.629396778785596,5.958785718248308,8.02912399798384,True
7A1P_QW2,30,1.3327111337997617,1.0437995014516774,1.3572198957370962,1.0982913975107669,0.4905848150618105,0.6191448302047194,True
7Z7F_IF3,30,18.86475560494452,4.033939711905188,17.909555838514176,3.594455383941058,1.477114061994827,0.8786583607978699,True
7ELT_TYM,30,6.868118949390217,2.770341177934978,6.3356266263818695,2.21920806504166,2.770341177934978,2.21920806504166,True
7VC5_9SF,30,1.5120909657280424,1.04600874952885,1.6930913972805648,1.1325364411154928,0.8884944789310224,1.1325364411154928,True
8BOM_QU6,30,1.7800097463617597,1.0399530420717482,1.8686655611501413,1.2323970815331504,0.6460028449738333,0.8404833141880761,True
7N4N_0BK,30,0.918748680951434,0.9515555801883044,1.381442574245307,1.2869704073423756,0.7964562401664013,1.283758184491924,True
7U3J_L6U,30,18.334444259242307,8.34962685660106,18.641605577959496,9.290736522203176,7.883077433437968,8.221457060387136,True
7TYP_KUR,30,4.146676478950472,2.912697575342384,4.175902804379146,1.4713256454180577,2.912697575342384,1.46783192314195,True
7PRM_81I,30,1.652426278423641,2.2473237855002126,1.8309918603894728,2.370696180845409,1.3443938719038055,1.5337651478469585,False
7SDD_4IP,30,5.5466243765271965,2.59749529602214,5.8727356865981,2.1916830233863656,2.346058388933599,1.6186069134774952,True
7Q5I_I0F,30,0.805828458907468,0.9335097265854436,0.88786627788615,0.8519414514311802,0.805828458907468,0.8519414514311802,True
7NPL_UKZ,30,24.697385338825736,19.14615085289604,25.4560764411448,19.550151646186507,19.14615085289604,19.550151646186507,True
7OFF_VCB,30,2.448941631263051,2.448941631263051,2.4342311739331888,2.4342311739331888,2.448941631263051,2.4342311739331888,True
7VWF_K55,30,0.887459579275859,1.2943490859747366,1.4382485968578722,0.910649300491056,0.7960212491453406,0.4936200044445919,True
7OLI_8HG,30,1.1648838049350674,3.152483333421446,0.7718878898518875,2.5293820810624865,1.1648838049350674,0.4634312716034596,True
8C3N_ADP,30,1.5666210797150053,1.5666210797150053,1.692135154395399,1.692135154395399,1.5666210797150053,1.4334827144380196,True
6Z14_Q4Z,30,1.613280132042927,1.7511415032613566,1.6508308167572945,1.4532136667094453,1.515218979957096,1.3362052882032094,True
6ZAE_ACV,30,3.121706121258054,9.642481214332232,3.7948831471359785,9.326245487444735,2.299139485129888,2.4620338583340677,True
6Z4N_Q7B,30,14.380458595625525,2.085878440369908,13.550749876132318,0.8236701469641835,2.085878440369908,0.8236701469641835,True
7TH4_FFO,30,15.643962793584585,15.61088328628272,15.54873065485903,15.42217024356399,4.476869538856496,3.875453867271928,True
7TBU_S3P,30,9.093736226381322,24.62555987616069,9.137388685300088,26.69491333169814,5.344721166253671,5.235692384190939,True
7V3S_5I9,30,1.0023336735627986,3.9633171352715193,0.8555304082694455,2.3804832207370263,0.5715027478407024,0.5045836611035198,True
6ZC3_JOR,30,4.061199761400564,4.061199761400564,4.0454268737262655,4.0454268737262655,3.4487647896988665,3.330836513950612,True
7NF3_4LU,30,3.552164931105787,3.552164931105787,1.734794102175945,1.734794102175945,3.0348433310286205,1.734794102175945,True
