method,protein,ligand,pose_rank,file_path,centroid_x,centroid_y,centroid_z,cluster_kmedoids,cluster_ward
AutoDock_Vina,Orai1WT-MDSnap-Fr300,2abp-nh2-OPT,28,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__2abp-nh2-OPT_vina_out_model28.sdf,-8.480684210526313,-20.346526315789472,8.200999999999999,0,0
AutoDock_Vina,Orai1WT-MDSnap-Fr300,2abp-nh2-OPT,29,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__2abp-nh2-OPT_vina_out_model29.sdf,0.1901052631578947,26.964736842105264,-22.38121052631579,0,0
AutoDock_Vina,Orai1WT-MDSnap-Fr300,2abp-nh2-OPT,3,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__2abp-nh2-OPT_vina_out_model3.sdf,-6.5831052631578935,-16.949947368421054,-32.74578947368421,0,0
AutoDock_Vina,Orai1WT-MDSnap-Fr300,2abp-nh2-OPT,30,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__2abp-nh2-OPT_vina_out_model30.sdf,-12.935473684210526,-13.618789473684208,-34.55952631578948,0,0
AutoDock_Vina,Orai1WT-MDSnap-Fr300,2abp-nh2-OPT,4,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__2abp-nh2-OPT_vina_out_model4.sdf,-14.054315789473684,-8.121894736842105,20.418526315789478,0,0
AutoDock_Vina,Orai1WT-MDSnap-Fr300,2abp-nh2-OPT,5,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__2abp-nh2-OPT_vina_out_model5.sdf,24.548526315789477,9.500894736842104,11.367526315789474,0,0
AutoDock_Vina,Orai1WT-MDSnap-Fr300,2abp-nh2-OPT,6,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__2abp-nh2-OPT_vina_out_model6.sdf,-1.5294210526315792,6.3300526315789485,-14.760526315789473,0,0
AutoDock_Vina,Orai1WT-MDSnap-Fr300,2abp-nh2-OPT,7,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__2abp-nh2-OPT_vina_out_model7.sdf,-7.067105263157895,-6.38121052631579,-24.933578947368424,0,0
AutoDock_Vina,Orai1WT-MDSnap-Fr300,2abp-nh2-OPT,8,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__2abp-nh2-OPT_vina_out_model8.sdf,-7.6650526315789484,-6.538,-25.589421052631575,0,0
AutoDock_Vina,Orai1WT-MDSnap-Fr300,2abp-nh2-OPT,9,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__2abp-nh2-OPT_vina_out_model9.sdf,24.92342105263158,9.513105263157895,11.345105263157892,0,0
AutoDock_Vina,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,1,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__Synta-66-OPT-Singlet_vina_out_model1.sdf,-4.060851851851852,21.818481481481484,-19.095481481481485,0,0
AutoDock_Vina,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,10,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__Synta-66-OPT-Singlet_vina_out_model10.sdf,-9.393333333333334,-20.241333333333333,4.603592592592594,0,0
AutoDock_Vina,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,11,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__Synta-66-OPT-Singlet_vina_out_model11.sdf,-0.45055555555555554,4.630481481481481,-5.876074074074076,0,0
AutoDock_Vina,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,12,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__Synta-66-OPT-Singlet_vina_out_model12.sdf,3.5347777777777774,24.828814814814812,31.83392592592593,0,0
AutoDock_Vina,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,13,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__Synta-66-OPT-Singlet_vina_out_model13.sdf,-8.760333333333334,-20.518703703703704,6.364222222222224,0,0
AutoDock_Vina,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,14,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__Synta-66-OPT-Singlet_vina_out_model14.sdf,1.5915185185185183,4.275592592592592,-23.137777777777778,0,0
AutoDock_Vina,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,15,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__Synta-66-OPT-Singlet_vina_out_model15.sdf,-12.427148148148147,-13.735666666666667,-34.632814814814814,0,0
AutoDock_Vina,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,16,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__Synta-66-OPT-Singlet_vina_out_model16.sdf,-17.721999999999998,-7.521111111111112,17.54825925925926,0,0
AutoDock_Vina,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,17,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__Synta-66-OPT-Singlet_vina_out_model17.sdf,24.1792962962963,12.26362962962963,11.529185185185186,0,0
AutoDock_Vina,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,18,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__Synta-66-OPT-Singlet_vina_out_model18.sdf,3.4615555555555564,26.794074074074075,-23.78437037037038,0,0
AutoDock_Vina,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,19,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__Synta-66-OPT-Singlet_vina_out_model19.sdf,4.149296296296296,26.547259259259256,-24.35537037037037,0,0
AutoDock_Vina,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,2,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__Synta-66-OPT-Singlet_vina_out_model2.sdf,-3.2154814814814814,23.153925925925925,-20.599962962962966,0,0
AutoDock_Vina,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,20,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__Synta-66-OPT-Singlet_vina_out_model20.sdf,-9.018407407407407,-21.219370370370367,0.31744444444444464,0,0
AutoDock_Vina,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,21,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__Synta-66-OPT-Singlet_vina_out_model21.sdf,3.8690370370370366,26.552703703703703,-23.99529629629629,0,0
AutoDock_Vina,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,22,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__Synta-66-OPT-Singlet_vina_out_model22.sdf,0.6435555555555554,2.8889259259259243,23.946259259259257,0,0
AutoDock_Vina,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,23,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__Synta-66-OPT-Singlet_vina_out_model23.sdf,0.8985185185185187,3.0928148148148145,24.351888888888887,0,0
AutoDock_Vina,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,24,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__Synta-66-OPT-Singlet_vina_out_model24.sdf,-13.430925925925928,-12.99911111111111,-35.4298888888889,0,0
AutoDock_Vina,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,25,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__Synta-66-OPT-Singlet_vina_out_model25.sdf,0.15874074074074074,2.391740740740741,22.601481481481482,0,0
AutoDock_Vina,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,26,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__Synta-66-OPT-Singlet_vina_out_model26.sdf,-7.397222222222223,-20.555185185185177,8.814444444444446,0,0
AutoDock_Vina,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,27,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__Synta-66-OPT-Singlet_vina_out_model27.sdf,3.079111111111111,26.993037037037038,-23.346259259259256,0,0
AutoDock_Vina,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,28,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__Synta-66-OPT-Singlet_vina_out_model28.sdf,-6.8692222222222235,3.3161111111111117,26.298814814814822,0,0
AutoDock_Vina,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,29,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__Synta-66-OPT-Singlet_vina_out_model29.sdf,-13.590148148148147,-12.75825925925926,-35.30374074074074,0,0
AutoDock_Vina,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,3,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__Synta-66-OPT-Singlet_vina_out_model3.sdf,-7.421777777777777,-4.706851851851852,-25.78825925925926,0,0
AutoDock_Vina,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,30,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__Synta-66-OPT-Singlet_vina_out_model30.sdf,-7.797037037037036,-4.941851851851852,-27.720370370370365,0,0
AutoDock_Vina,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,4,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__Synta-66-OPT-Singlet_vina_out_model4.sdf,-7.395296296296296,-4.61225925925926,-25.78714814814814,0,0
AutoDock_Vina,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,5,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__Synta-66-OPT-Singlet_vina_out_model5.sdf,-9.282074074074073,-19.795555555555556,4.8084444444444445,0,0
AutoDock_Vina,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,6,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__Synta-66-OPT-Singlet_vina_out_model6.sdf,-7.276037037037038,-5.052555555555556,-25.582740740740743,0,0
AutoDock_Vina,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,7,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__Synta-66-OPT-Singlet_vina_out_model7.sdf,-1.696925925925926,24.31844444444444,-20.80366666666667,0,0
AutoDock_Vina,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,8,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__Synta-66-OPT-Singlet_vina_out_model8.sdf,-14.445814814814817,24.128740740740742,9.56225925925926,0,0
AutoDock_Vina,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,9,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__Synta-66-OPT-Singlet_vina_out_model9.sdf,0.5592962962962963,3.926481481481482,-6.795666666666664,0,0
AutoDock_Vina,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,1,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model1.sdf,-7.555275862068964,-7.306103448275861,-25.802724137931033,0,5
AutoDock_Vina,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,10,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model10.sdf,-8.42903448275862,-4.226965517241379,-26.63737931034483,0,5
AutoDock_Vina,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,11,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model11.sdf,-7.75996551724138,-3.9811724137931037,-26.210655172413787,0,5
AutoDock_Vina,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,12,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model12.sdf,-7.6995172413793105,-3.6108620689655173,-25.434931034482766,0,5
AutoDock_Vina,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,13,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model13.sdf,-8.992413793103447,-20.89210344827586,2.692862068965517,7,7
AutoDock_Vina,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,14,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model14.sdf,-9.12520689655172,-20.795517241379308,3.1420689655172414,7,7
AutoDock_Vina,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,15,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model15.sdf,23.30541379310345,12.320379310344826,11.39872413793103,6,2
AutoDock_Vina,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,16,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model16.sdf,-8.73031034482759,-20.02358620689655,3.559172413793103,7,7
AutoDock_Vina,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,17,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model17.sdf,-8.894517241379312,-20.765137931034484,5.918689655172414,7,7
AutoDock_Vina,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,18,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model18.sdf,-8.526241379310344,-5.0553448275862065,-27.51479310344828,0,5
AutoDock_Vina,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,19,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model19.sdf,0.28058620689655184,26.529862068965517,-24.406758620689658,2,4
AutoDock_Vina,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,2,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model2.sdf,2.792655172413794,33.40527586206896,15.073999999999998,6,2
AutoDock_Vina,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,20,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model20.sdf,-8.829413793103448,-20.10506896551724,4.872827586206896,7,7
AutoDock_Vina,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,21,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model21.sdf,-8.067724137931034,-3.3237241379310345,-26.541827586206896,0,5
AutoDock_Vina,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,22,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model22.sdf,-0.0030689655172413477,4.907965517241378,-4.766586206896552,4,9
AutoDock_Vina,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,23,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model23.sdf,-8.399379310344829,-19.65537931034483,8.96296551724138,7,7
AutoDock_Vina,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,24,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model24.sdf,0.4897241379310345,4.645586206896551,-4.387999999999999,4,9
AutoDock_Vina,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,25,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model25.sdf,1.4569655172413796,3.6166551724137936,-5.157379310344828,4,9
AutoDock_Vina,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,26,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model26.sdf,-9.181896551724137,-20.47051724137931,2.4329310344827584,7,7
AutoDock_Vina,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,27,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model27.sdf,24.26165517241379,12.412724137931036,10.639275862068965,6,2
AutoDock_Vina,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,28,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model28.sdf,0.6605172413793106,2.8153448275862067,21.579862068965515,6,3
AutoDock_Vina,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,29,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model29.sdf,5.836965517241379,16.368620689655174,-28.64610344827586,2,8
AutoDock_Vina,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,3,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model3.sdf,-7.188413793103449,-4.685896551724136,-25.21972413793104,0,5
AutoDock_Vina,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,30,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model30.sdf,-13.404862068965517,-14.011758620689658,-35.05568965517241,0,5
AutoDock_Vina,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,4,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model4.sdf,-0.8773793103448275,4.499068965517241,-12.295172413793102,4,9
AutoDock_Vina,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,5,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model5.sdf,-8.894862068965516,-6.434103448275862,-27.395793103448273,0,5
AutoDock_Vina,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,6,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model6.sdf,-9.643793103448276,-20.538931034482765,5.5877241379310325,7,7
AutoDock_Vina,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,7,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model7.sdf,0.2508620689655172,4.37696551724138,-11.12762068965517,4,9
AutoDock_Vina,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,8,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model8.sdf,0.6030689655172414,4.124896551724137,-4.7189310344827575,4,9
AutoDock_Vina,Orai1WT-MDSnap-Fr300,gsk7975a-deprot-OPT,9,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-deprot-OPT_vina_out_model9.sdf,-9.414344827586206,-20.157172413793102,5.85451724137931,7,7
AutoDock_Vina,Orai1WT-MDSnap-Fr300,gsk7975a-prot-OPT,1,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-prot-OPT_vina_out_model1.sdf,-7.341233333333334,-7.3291,-25.763399999999994,0,0
AutoDock_Vina,Orai1WT-MDSnap-Fr300,gsk7975a-prot-OPT,10,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-prot-OPT_vina_out_model10.sdf,-9.704766666666664,-20.598266666666664,5.828766666666666,0,0
AutoDock_Vina,Orai1WT-MDSnap-Fr300,gsk7975a-prot-OPT,11,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-prot-OPT_vina_out_model11.sdf,-8.583066666666667,-4.176466666666667,-26.909666666666666,0,0
AutoDock_Vina,Orai1WT-MDSnap-Fr300,gsk7975a-prot-OPT,12,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-prot-OPT_vina_out_model12.sdf,-9.7182,-20.586566666666666,5.792299999999998,0,0
AutoDock_Vina,Orai1WT-MDSnap-Fr300,gsk7975a-prot-OPT,13,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr300__gsk7975a-prot-OPT_vina_out_model13.sdf,-9.284933333333333,-20.5551,6.118200000000001,0,0
