method,protein,pose_file,rank,eff_rank,rmsd,pb_rmsd,pb_valid,centroid_dist,bestfit_rmsd,n_copies,rmsd_ref_re,rmsd_refcopy,rmsd_nearest_copy,nearest_copy_is_ref,cd_ref,cd_min_alt,rmsd_min_alt
diffdock_smina,6VTA_AKN,/home/manndo/master_dev/posebusters_results/_benchmark_staging/diffdock/6VTA_AKN_ligand__6VTA_AKN_protein/optimized_smina/rank1_confidence-1.92_smina.sdf,1,1,39.84708201658874,39.84708201658874,True,39.195545697738496,1.633208433192091,2,39.84708201658874,39.84708201658874,7.530476959446195,False,39.195545697738496,3.75690534205098,7.530476959446195
autodock,5SD5_HWI,/home/manndo/master_dev/posebusters_results/benchmark/dock/converted_pdbqt/5SD5_HWI_protein__5SD5_HWI_ligand_vina_out_model1.sdf,1,1,4.417925859105348,4.417925859105348,True,1.0608108479707463,2.706674831383649,1,4.417925859105348,4.417925859105348,4.417925859105348,True,1.0608108479707463,,
diffdock_smina,5SD5_HWI,/home/manndo/master_dev/posebusters_results/_benchmark_staging/diffdock/5SD5_HWI_ligand__5SD5_HWI_protein/optimized_smina/rank1_confidence-0.29_smina.sdf,1,1,1.6755183381208667,1.6194345579819542,False,0.8160610645327823,1.220145317660243,1,1.6755183381208667,1.6755183381208667,1.6755183381208667,True,0.8160610645327823,,
autodock,5SIS_JSM,/home/manndo/master_dev/posebusters_results/benchmark/dock/converted_pdbqt/5SIS_JSM_protein__5SIS_JSM_ligand_vina_out_model1.sdf,1,1,8.490863192279098,8.490863192279098,True,5.920674660834931,2.69117702653729,1,8.490863192279098,8.490863192279098,8.490863192279098,True,5.920674660834931,,
diffdock_smina,5SIS_JSM,/home/manndo/master_dev/posebusters_results/_benchmark_staging/diffdock/5SIS_JSM_ligand__5SIS_JSM_protein/optimized_smina/rank1_confidence-0.15_smina.sdf,1,1,1.126830156622994,1.126830156622994,True,0.072260178646122,1.1167455348881916,1,1.1268301566229941,1.1268301566229941,1.1268301566229941,True,0.07226017864612208,,
autodock,6XHT_V2V,/home/manndo/master_dev/posebusters_results/benchmark/dock/converted_pdbqt/6XHT_V2V_protein__6XHT_V2V_ligand_vina_out_model1.sdf,1,1,1.7702628668214948,1.6791659081397596,True,0.4602531883701062,1.584955718885597,2,1.7702628668214948,1.7702628668214948,1.7702628668214948,True,0.46025318837010626,89.0767543902147,89.38486054449504
diffdock_smina,6XHT_V2V,/home/manndo/master_dev/posebusters_results/_benchmark_staging/diffdock/6XHT_V2V_ligand__6XHT_V2V_protein/optimized_smina/rank1_confidence-1.26_smina.sdf,1,1,58.82022359559328,58.82022359559328,True,58.18944964706737,3.049385468466759,2,58.82022359559328,58.82022359559328,35.179775815177905,False,58.18944964706737,34.60850256274725,35.179775815177905
autodock,6XM9_V55,/home/manndo/master_dev/posebusters_results/benchmark/dock/converted_pdbqt/6XM9_V55_protein__6XM9_V55_ligand_vina_out_model1.sdf,1,1,1.054991426074595,1.054991426074595,True,0.8268621158800809,0.3746451294103403,1,1.054991426074595,1.054991426074595,1.054991426074595,True,0.8268621158800809,,
diffdock_smina,6XM9_V55,/home/manndo/master_dev/posebusters_results/_benchmark_staging/diffdock/6XM9_V55_ligand__6XM9_V55_protein/optimized_smina/rank1_confidence-0.36_smina.sdf,1,1,8.162735969580964,8.162735969580964,True,7.062568673900005,0.5683096273558025,1,8.162735969580964,8.162735969580964,8.162735969580964,True,7.062568673900005,,
autodock,6M2B_EZO,/home/manndo/master_dev/posebusters_results/benchmark/dock/converted_pdbqt/6M2B_EZO_protein__6M2B_EZO_ligand_vina_out_model1.sdf,1,1,0.815081272021386,0.815081272021386,True,0.5535303207594016,0.3762870333616896,1,0.815081272021386,0.815081272021386,0.815081272021386,True,0.5535303207594016,,
diffdock_smina,6M2B_EZO,/home/manndo/master_dev/posebusters_results/_benchmark_staging/diffdock/6M2B_EZO_ligand__6M2B_EZO_protein/optimized_smina/rank1_confidence-0.09_smina.sdf,1,1,9.08187374922158,9.08187374922158,True,2.3983649930800857,2.0372970228871115,1,9.081873749221579,9.081873749221579,9.081873749221579,True,2.3983649930800857,,
autodock,6M73_FNR,/home/manndo/master_dev/posebusters_results/benchmark/dock/converted_pdbqt/6M73_FNR_protein__6M73_FNR_ligand_vina_out_model1.sdf,1,1,0.8105241036395182,0.8105241036395184,True,0.296376934326598,0.7282511877325003,1,0.8105241036395182,0.8105241036395182,0.8105241036395182,True,0.296376934326598,,
diffdock_smina,6M73_FNR,/home/manndo/master_dev/posebusters_results/_benchmark_staging/diffdock/6M73_FNR_ligand__6M73_FNR_protein/optimized_smina/rank1_confidence0.12_smina.sdf,1,1,0.4493340333742665,0.4493340333742665,True,0.2155929463650712,0.3245473286745795,1,0.4493340333742665,0.4493340333742665,0.4493340333742665,True,0.2155929463650712,,
autodock,6T88_MWQ,/home/manndo/master_dev/posebusters_results/benchmark/dock/converted_pdbqt/6T88_MWQ_protein__6T88_MWQ_ligand_vina_out_model1.sdf,1,1,1.128829260783046,0.5954906380456367,True,0.3292935013024191,0.2793326022060229,1,1.1288292607830461,1.1288292607830461,1.1288292607830461,True,0.32929350130241913,,
diffdock_smina,6T88_MWQ,/home/manndo/master_dev/posebusters_results/_benchmark_staging/diffdock/6T88_MWQ_ligand__6T88_MWQ_protein/optimized_smina/rank1_confidence0.33_smina.sdf,1,1,4.625999843925635,4.6259998439256345,False,0.5894009195785108,0.2870579815480363,1,4.625999843925635,4.625999843925635,4.625999843925635,True,0.5894009195785108,,
autodock,6TW5_9M2,/home/manndo/master_dev/posebusters_results/benchmark/dock/converted_pdbqt/6TW5_9M2_protein__6TW5_9M2_ligand_vina_out_model1.sdf,1,1,0.7400270047382961,0.7400270047382962,True,0.5387792218970033,0.3535289458254546,3,0.7400270047382961,0.7400270047382961,0.7400270047382961,True,0.5387792218970033,63.73218548304591,64.00625219208995
diffdock_smina,6TW5_9M2,/home/manndo/master_dev/posebusters_results/_benchmark_staging/diffdock/6TW5_9M2_ligand__6TW5_9M2_protein/optimized_smina/rank1_confidence-0.38_smina.sdf,1,1,0.6699484395182242,0.6699484395182241,True,0.4514849522661655,0.3162895479024657,3,0.6699484395182242,0.6699484395182242,0.6699484395182242,True,0.45148495226616553,63.741762504559105,64.00895897638584
autodock,6YQV_8K2,/home/manndo/master_dev/posebusters_results/benchmark/dock/converted_pdbqt/6YQV_8K2_protein__6YQV_8K2_ligand_vina_out_model1.sdf,1,1,2.84874249450525,2.84874249450525,True,1.663987289614914,0.1312185542241593,1,2.8487424945052506,2.8487424945052506,2.8487424945052506,True,1.663987289614914,,
diffdock_smina,6YQV_8K2,/home/manndo/master_dev/posebusters_results/_benchmark_staging/diffdock/6YQV_8K2_ligand__6YQV_8K2_protein/optimized_smina/rank1_confidence0.53_smina.sdf,1,1,0.6127610341723769,0.6127610341723769,True,0.2736903836454623,0.4259174705296394,1,0.6127610341723769,0.6127610341723769,0.6127610341723769,True,0.2736903836454623,,
autodock,6YQW_82I,/home/manndo/master_dev/posebusters_results/benchmark/dock/converted_pdbqt/6YQW_82I_protein__6YQW_82I_ligand_vina_out_model1.sdf,1,1,0.6100527547977826,0.6100527547977826,True,0.3676272141654397,0.2708159982854973,1,0.6100527547977826,0.6100527547977826,0.6100527547977826,True,0.3676272141654397,,
diffdock_smina,6YQW_82I,/home/manndo/master_dev/posebusters_results/_benchmark_staging/diffdock/6YQW_82I_ligand__6YQW_82I_protein/optimized_smina/rank1_confidence-0.16_smina.sdf,1,1,0.5067389412167318,0.5067389412167318,True,0.3341323583440594,0.1226123998700771,1,0.5067389412167318,0.5067389412167318,0.5067389412167318,True,0.3341323583440594,,
autodock,6Z14_Q4Z,/home/manndo/master_dev/posebusters_results/benchmark/dock/converted_pdbqt/6Z14_Q4Z_protein__6Z14_Q4Z_ligand_vina_out_model1.sdf,1,1,5.90435041116106,5.90435041116106,True,2.2022363423137388,1.2777423188654615,1,5.90435041116106,5.90435041116106,5.90435041116106,True,2.2022363423137388,,
diffdock_smina,6Z14_Q4Z,/home/manndo/master_dev/posebusters_results/_benchmark_staging/diffdock/6Z14_Q4Z_ligand__6Z14_Q4Z_protein/optimized_smina/rank1_confidence0.08_smina.sdf,1,1,1.579783671196084,1.5797836711960842,True,0.904641061109015,1.0061136752286666,1,1.579783671196084,1.579783671196084,1.579783671196084,True,0.904641061109015,,
autodock,6Z1C_7EY,/home/manndo/master_dev/posebusters_results/benchmark/dock/converted_pdbqt/6Z1C_7EY_protein__6Z1C_7EY_ligand_vina_out_model1.sdf,1,1,4.645208455054422,4.645208455054422,True,0.8664675948788914,1.1706524042796214,1,4.645208455054422,4.645208455054422,4.645208455054422,True,0.8664675948788914,,
diffdock_smina,6Z1C_7EY,/home/manndo/master_dev/posebusters_results/_benchmark_staging/diffdock/6Z1C_7EY_ligand__6Z1C_7EY_protein/optimized_smina/rank1_confidence-0.12_smina.sdf,1,1,0.7320877589593903,0.7320877589593903,True,0.3893615601530186,0.4944860375278322,1,0.7320877589593903,0.7320877589593903,0.7320877589593903,True,0.3893615601530186,,
autodock,6YR2_T1C,/home/manndo/master_dev/posebusters_results/benchmark/dock/converted_pdbqt/6YR2_T1C_protein__6YR2_T1C_ligand_vina_out_model1.sdf,1,1,10.713495175756249,10.713495175756249,True,3.199492980046222,1.9017059543485144,1,10.713495175756249,10.713495175756249,10.713495175756249,True,3.199492980046222,,
diffdock_smina,6YR2_T1C,/home/manndo/master_dev/posebusters_results/_benchmark_staging/diffdock/6YR2_T1C_ligand__6YR2_T1C_protein/optimized_smina/rank1_confidence-1.58_smina.sdf,1,1,10.321224501551576,10.321224501551576,False,1.6161438222389075,1.5389822114014176,1,10.321224501551576,10.321224501551576,10.321224501551576,True,1.6161438222389077,,
autodock,6YRV_PJ8,/home/manndo/master_dev/posebusters_results/benchmark/dock/converted_pdbqt/6YRV_PJ8_protein__6YRV_PJ8_ligand_vina_out_model1.sdf,1,1,1.0390466784509738,1.0390466784509738,True,0.1941910200012749,0.9761642754961868,1,1.0390466784509738,1.0390466784509738,1.0390466784509738,True,0.1941910200012749,,
diffdock_smina,6YRV_PJ8,/home/manndo/master_dev/posebusters_results/_benchmark_staging/diffdock/6YRV_PJ8_ligand__6YRV_PJ8_protein/optimized_smina/rank1_confidence-2.65_smina.sdf,1,1,5.875312646649738,5.875312646649738,False,3.0685575671319527,1.5518729279069574,1,5.875312646649738,5.875312646649738,5.875312646649738,True,3.0685575671319527,,
autodock,6YSP_PAL,/home/manndo/master_dev/posebusters_results/benchmark/dock/converted_pdbqt/6YSP_PAL_protein__6YSP_PAL_ligand_vina_out_model1.sdf,1,1,1.461797844265751,0.2670796931629206,True,0.0775542904599781,0.2516450966539231,1,1.4617978442657513,1.4617978442657513,1.4617978442657513,True,0.0775542904599781,,
diffdock_smina,6YSP_PAL,/home/manndo/master_dev/posebusters_results/_benchmark_staging/diffdock/6YSP_PAL_ligand__6YSP_PAL_protein/optimized_smina/rank1_confidence0.55_smina.sdf,1,1,1.2294026905879936,0.283250817518678,True,0.1009013853736061,0.238753027494101,1,1.2294026905879936,1.2294026905879936,1.2294026905879936,True,0.10090138537360614,,
autodock,6YT6_PKE,/home/manndo/master_dev/posebusters_results/benchmark/dock/converted_pdbqt/6YT6_PKE_protein__6YT6_PKE_ligand_vina_out_model1.sdf,1,1,2.3428092662580355,2.3428092662580355,True,0.3796298281900584,2.2565316767915613,2,2.3428092662580355,2.3428092662580355,2.3428092662580355,True,0.37962982819005847,44.91457391599246,45.296209635984965
diffdock_smina,6YT6_PKE,/home/manndo/master_dev/posebusters_results/_benchmark_staging/diffdock/6YT6_PKE_ligand__6YT6_PKE_protein/optimized_smina/rank1_confidence-0.40_smina.sdf,1,1,45.67543282952219,45.675432829522194,True,45.25278060762592,1.7412692341639189,2,45.67543282952219,45.67543282952219,1.9906976382098296,False,45.25278060762592,0.6876581074993403,1.9906976382098296
autodock,6YYO_Q1K,/home/manndo/master_dev/posebusters_results/benchmark/dock/converted_pdbqt/6YYO_Q1K_protein__6YYO_Q1K_ligand_vina_out_model1.sdf,1,1,1.4059633333543384,1.4059633333543384,True,0.5741690394584004,1.0530068512039163,2,1.4059633333543384,1.4059633333543384,1.4059633333543384,True,0.5741690394584004,8.23472782045699,10.015988229352425
diffdock_smina,6YYO_Q1K,/home/manndo/master_dev/posebusters_results/_benchmark_staging/diffdock/6YYO_Q1K_ligand__6YYO_Q1K_protein/optimized_smina/rank1_confidence0.58_smina.sdf,1,1,6.937829758687245,6.937829758687244,True,5.414624294026049,1.0040937336703522,2,6.937829758687245,6.937829758687245,6.937829758687245,True,5.414624294026049,9.371778349973123,11.564614405590875
autodock,6Z0R_Q4H,/home/manndo/master_dev/posebusters_results/benchmark/dock/converted_pdbqt/6Z0R_Q4H_protein__6Z0R_Q4H_ligand_vina_out_model1.sdf,1,1,0.2936534238406443,0.2936534238406443,True,0.2694963523883347,0.0250523277285591,1,0.2936534238406443,0.2936534238406443,0.2936534238406443,True,0.26949635238833475,,
diffdock_smina,6Z0R_Q4H,/home/manndo/master_dev/posebusters_results/_benchmark_staging/diffdock/6Z0R_Q4H_ligand__6Z0R_Q4H_protein/optimized_smina/rank1_confidence-0.14_smina.sdf,1,1,18.920660004432545,18.92066000443254,True,18.84963865876609,0.0253785022083124,1,18.920660004432545,18.920660004432545,18.920660004432545,True,18.849638658766086,,
autodock,6ZAE_ACV,/home/manndo/master_dev/posebusters_results/benchmark/dock/converted_pdbqt/6ZAE_ACV_protein__6ZAE_ACV_ligand_vina_out_model1.sdf,1,1,4.769705367385564,4.769705367385564,True,3.4282881866355632,1.690774878080782,1,4.769705367385564,4.769705367385564,4.769705367385564,True,3.4282881866355632,,
diffdock_smina,6ZAE_ACV,/home/manndo/master_dev/posebusters_results/_benchmark_staging/diffdock/6ZAE_ACV_ligand__6ZAE_ACV_protein/optimized_smina/rank1_confidence-0.62_smina.sdf,1,1,3.8838591814392553,3.8319021505317705,True,1.431326782395781,2.3980743878357917,1,3.8838591814392553,3.8838591814392553,3.8838591814392553,True,1.431326782395781,,
autodock,6ZC3_JOR,/home/manndo/master_dev/posebusters_results/benchmark/dock/converted_pdbqt/6ZC3_JOR_protein__6ZC3_JOR_ligand_vina_out_model1.sdf,1,1,0.5626368870476469,0.5626368870476469,True,0.173461670437914,0.3001517716332545,2,0.5626368870476469,0.5626368870476469,0.5626368870476469,True,0.17346167043791408,20.949170110107517,21.511949696234726
diffdock_smina,6ZC3_JOR,/home/manndo/master_dev/posebusters_results/_benchmark_staging/diffdock/6ZC3_JOR_ligand__6ZC3_JOR_protein/optimized_smina/rank1_confidence0.11_smina.sdf,1,1,4.045407363748015,4.045407363748016,True,1.3855898657250674,1.2477001218000223,2,4.045407363748015,4.045407363748015,4.045407363748015,True,1.3855898657250674,19.72777165483556,19.981089388519337
diffdock_smina,6YJA_2BA,/home/manndo/master_dev/posebusters_results/_benchmark_staging/diffdock/6YJA_2BA_ligand__6YJA_2BA_protein/optimized_smina/rank1_confidence-0.79_smina.sdf,1,1,6.135806638754339,6.135806638754339,True,1.6749844654423338,2.752831886974281,2,6.135806638754339,6.135806638754339,6.135806638754339,True,1.6749844654423338,14.539704914395488,15.879531626765777
autodock,6YJA_2BA,/home/manndo/master_dev/posebusters_results/benchmark/dock/converted_pdbqt/6YJA_2BA_protein__6YJA_2BA_ligand_vina_out_model1.sdf,1,1,4.492162869932479,4.492162869932479,True,2.48523109271436,1.7953060444763915,2,4.4921628699324785,4.4921628699324785,4.4921628699324785,True,2.48523109271436,11.615609794751443,12.78371518591311
autodock,6YMS_OZH,/home/manndo/master_dev/posebusters_results/benchmark/dock/converted_pdbqt/6YMS_OZH_protein__6YMS_OZH_ligand_vina_out_model1.sdf,1,1,1.403461526776868,1.3251145395237134,True,0.4917581859708881,1.0688025497647289,1,1.403461526776868,1.403461526776868,1.403461526776868,True,0.4917581859708881,,
diffdock_smina,6YMS_OZH,/home/manndo/master_dev/posebusters_results/_benchmark_staging/diffdock/6YMS_OZH_ligand__6YMS_OZH_protein/optimized_smina/rank1_confidence-0.51_smina.sdf,1,1,2.731162083802424,2.69363167213761,False,1.2599472267211989,1.9428610621936933,1,2.731162083802424,2.731162083802424,2.731162083802424,True,1.2599472267211989,,
autodock,6Z2C_Q5E,/home/manndo/master_dev/posebusters_results/benchmark/dock/converted_pdbqt/6Z2C_Q5E_protein__6Z2C_Q5E_ligand_vina_out_model1.sdf,1,1,2.93157016211187,2.922691778270372,True,1.1148687308298932,2.1802364343840277,3,2.93157016211187,2.93157016211187,2.93157016211187,True,1.1148687308298932,45.28776972558325,45.629590480554135
diffdock_smina,6Z2C_Q5E,/home/manndo/master_dev/posebusters_results/_benchmark_staging/diffdock/6Z2C_Q5E_ligand__6Z2C_Q5E_protein/optimized_smina/rank1_confidence-0.99_smina.sdf,1,1,45.68889723783685,45.68772827191211,True,45.4484690792557,2.549846536739269,3,45.68889723783685,45.68889723783685,4.233805725939725,False,45.4484690792557,1.9524354613923505,4.233805725939725
autodock,6Z4N_Q7B,/home/manndo/master_dev/posebusters_results/benchmark/dock/converted_pdbqt/6Z4N_Q7B_protein__6Z4N_Q7B_ligand_vina_out_model1.sdf,1,1,0.3341059712127281,0.3341059712127281,True,0.2160954997217715,0.2369504986632893,2,0.3341059712127281,0.3341059712127281,0.3341059712127281,True,0.21609549972177156,33.706854172593744,34.13524109992487
diffdock_smina,6Z4N_Q7B,/home/manndo/master_dev/posebusters_results/_benchmark_staging/diffdock/6Z4N_Q7B_ligand__6Z4N_Q7B_protein/optimized_smina/rank1_confidence-1.26_smina.sdf,1,1,13.550681276987516,13.54165298036026,True,12.25651239997026,1.2894958306596056,2,13.550681276987516,13.550681276987516,13.550681276987516,True,12.25651239997026,45.16557202224527,45.3621823548041
autodock,6ZPB_3D1,/home/manndo/master_dev/posebusters_results/benchmark/dock/converted_pdbqt/6ZPB_3D1_protein__6ZPB_3D1_ligand_vina_out_model1.sdf,1,1,4.391922497292299,4.391922497292299,True,3.142355934802362,0.9302089322895498,1,4.391922497292299,4.391922497292299,4.391922497292299,True,3.142355934802362,,
diffdock_smina,6ZPB_3D1,/home/manndo/master_dev/posebusters_results/_benchmark_staging/diffdock/6ZPB_3D1_ligand__6ZPB_3D1_protein/optimized_smina/rank1_confidence-0.70_smina.sdf,1,1,8.8361151438602,8.8361151438602,False,6.497025446048739,0.6089587990530553,1,8.8361151438602,8.8361151438602,8.8361151438602,True,6.497025446048739,,
autodock,7A1P_QW2,/home/manndo/master_dev/posebusters_results/benchmark/dock/converted_pdbqt/7A1P_QW2_protein__7A1P_QW2_ligand_vina_out_model1.sdf,1,1,4.662918003535158,4.586764135070521,True,1.0416989707022537,0.8491016805432621,1,4.662918003535158,4.662918003535158,4.662918003535158,True,1.0416989707022535,,
diffdock_smina,7A1P_QW2,/home/manndo/master_dev/posebusters_results/_benchmark_staging/diffdock/7A1P_QW2_ligand__7A1P_QW2_protein/optimized_smina/rank1_confidence0.22_smina.sdf,1,1,1.3552125144163811,0.5583861133109072,True,0.2381224538294336,0.4975672210708443,1,1.3552125144163811,1.3552125144163811,1.3552125144163811,True,0.23812245382943364,,
autodock,7A9E_R4W,/home/manndo/master_dev/posebusters_results/benchmark/dock/converted_pdbqt/7A9E_R4W_protein__7A9E_R4W_ligand_vina_out_model1.sdf,1,1,3.240843305890202,3.240843305890202,True,2.0354001381109814,0.4296893411181284,2,3.240843305890202,3.240843305890202,3.240843305890202,True,2.0354001381109814,2.948643256746323,3.2520283414099174
diffdock_smina,7A9E_R4W,/home/manndo/master_dev/posebusters_results/_benchmark_staging/diffdock/7A9E_R4W_ligand__7A9E_R4W_protein/optimized_smina/rank1_confidence0.47_smina.sdf,1,1,21.874262877675825,21.874262877675825,True,21.833498528745285,0.7566956930360677,2,21.874262877675825,21.874262877675825,20.488742013806835,False,21.833498528745285,20.30084013133584,20.488742013806835
autodock,7A9H_TPP,/home/manndo/master_dev/posebusters_results/benchmark/dock/converted_pdbqt/7A9H_TPP_protein__7A9H_TPP_ligand_vina_out_model1.sdf,1,1,1.6480392779113189,1.6250827907903884,True,0.3111764325737943,1.526987962316194,2,1.6480392779113189,1.6480392779113189,1.6480392779113189,True,0.31117643257379435,29.94900624617011,30.465564593488168
diffdock_smina,7A9H_TPP,/home/manndo/master_dev/posebusters_results/_benchmark_staging/diffdock/7A9H_TPP_ligand__7A9H_TPP_protein/optimized_smina/rank1_confidence-0.82_smina.sdf,1,1,2.2938749895520263,2.2938749895520263,False,0.5790128212139877,2.0466690800409286,2,2.2938749895520263,2.2938749895520263,2.2938749895520263,True,0.5790128212139877,30.09123041489067,30.559922530585457
autodock,6ZCY_QF8,/home/manndo/master_dev/posebusters_results/benchmark/dock/converted_pdbqt/6ZCY_QF8_protein__6ZCY_QF8_ligand_vina_out_model1.sdf,1,1,3.1282891732567104,3.12828917325671,True,0.7838586703352132,2.918107903664749,1,3.1282891732567104,3.1282891732567104,3.1282891732567104,True,0.7838586703352132,,
diffdock_smina,6ZCY_QF8,/home/manndo/master_dev/posebusters_results/_benchmark_staging/diffdock/6ZCY_QF8_ligand__6ZCY_QF8_protein/optimized_smina/rank1_confidence0.11_smina.sdf,1,1,0.613806804320629,0.613806804320629,True,0.3596990695734033,0.4505870246009409,1,0.613806804320629,0.613806804320629,0.613806804320629,True,0.35969906957340336,,
autodock,6ZK5_IMH,/home/manndo/master_dev/posebusters_results/benchmark/dock/converted_pdbqt/6ZK5_IMH_protein__6ZK5_IMH_ligand_vina_out_model1.sdf,1,1,2.8479061190913395,2.8479061190913395,True,0.6000532294024785,1.6332101553671252,2,2.8479061190913395,2.8479061190913395,2.8479061190913395,True,0.6000532294024785,36.486546682312294,36.93789235787696
diffdock_smina,6ZK5_IMH,/home/manndo/master_dev/posebusters_results/_benchmark_staging/diffdock/6ZK5_IMH_ligand__6ZK5_IMH_protein/optimized_smina/rank1_confidence-0.39_smina.sdf,1,1,1.9012233171247788,1.9012233171247792,True,1.3185999779733637,0.8191658102555366,2,1.9012233171247788,1.9012233171247788,1.9012233171247788,True,1.3185999779733637,36.484128823404056,36.90577819196081
